"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2019","2019","USD","US Dollar","0","Units",,,20244.557476,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2020","2020","USD","US Dollar","0","Units",,,18465.575374,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2021","2021","USD","US Dollar","0","Units",,,19438.78213,,
"MEX","Mexico","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2018","2018","USD","US Dollar","6","Millions",,,2388523.123,,
"MEX","Mexico","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2019","2019","USD","US Dollar","6","Millions",,,2383768.821,,
"MEX","Mexico","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2020","2020","USD","US Dollar","6","Millions",,,2193355.457,,
"MEX","Mexico","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2021","2021","USD","US Dollar","6","Millions",,,2296894.234,,
"MEX","Mexico","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2022","2022","USD","US Dollar","6","Millions",,,2367233.9,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2018","2018","USD","US Dollar","0","Units",,,19365.926016,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2019","2019","USD","US Dollar","0","Units",,,19076.241383,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2020","2020","USD","US Dollar","0","Units",,,17354.785523,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2021","2021","USD","US Dollar","0","Units",,,17998.592397,,
"MEX","Mexico","T_GDP","Gross Domestic Product (GDP); millions","PCTUS","As % of the USA (USA=100)","2018","2018","PC","Percentage","0","Units","USA_100","USA=100",12.35057,,
"MEX","Mexico","T_GDP","Gross Domestic Product (GDP); millions","PCTUS","As % of the USA (USA=100)","2019","2019","PC","Percentage","0","Units","USA_100","USA=100",11.831835,,
"MEX","Mexico","T_GDP","Gross Domestic Product (GDP); millions","PCTUS","As % of the USA (USA=100)","2020","2020","PC","Percentage","0","Units","USA_100","USA=100",11.081141,,
"MEX","Mexico","T_GDP","Gross Domestic Product (GDP); millions","PCTUS","As % of the USA (USA=100)","2021","2021","PC","Percentage","0","Units","USA_100","USA=100",10.639827,,
"MEX","Mexico","T_GDP","Gross Domestic Product (GDP); millions","PCTUS","As % of the USA (USA=100)","2022","2022","PC","Percentage","0","Units","USA_100","USA=100",10.569621,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2018","2018","PC","Percentage","0","Units","USA_100","USA=100",32.924539,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2019","2019","PC","Percentage","0","Units","USA_100","USA=100",31.294593,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2020","2020","PC","Percentage","0","Units","USA_100","USA=100",29.088413,,
"MEX","Mexico","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2021","2021","PC","Percentage","0","Units","USA_100","USA=100",27.698021,,
"NLD","Netherlands","T_GDP","Gross Domestic Product (GDP); millions","C","National currency, current prices","2018","2018","NATCUR","National currency","6","Millions",,,773987,,
"NLD","Netherlands","T_GDP","Gross Domestic Product (GDP); millions","C","National currency, current prices","2019","2019","NATCUR","National currency","6","Millions",,,813055,,
"NLD","Netherlands","T_GDP","Gross Domestic Product (GDP); millions","C","National currency, current prices","2020","2020","NATCUR","National currency","6","Millions",,,796530,,
"NLD","Netherlands","T_GDP","Gross Domestic Product (GDP); millions","C","National currency, current prices","2021","2021","NATCUR","National currency","6","Millions",,,855470,,
"NLD","Netherlands","T_GDP","Gross Domestic Product (GDP); millions","C","National currency, current prices","2022","2022","NATCUR","National currency","6","Millions",,,941186,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","C","National currency, current prices","2018","2018","NATCUR","National currency","0","Units",,,44915.68013,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","C","National currency, current prices","2019","2019","NATCUR","National currency","0","Units",,,46875.468435,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","C","National currency, current prices","2020","2020","NATCUR","National currency","0","Units",,,45667.354661,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","C","National currency, current prices","2021","2021","NATCUR","National currency","0","Units",,,48791.992243,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","C","National currency, current prices","2022","2022","NATCUR","National currency","0","Units",,,53165.339208,,
"NLD","Netherlands","T_GDP","Gross Domestic Product (GDP); millions","CPC","USD, current prices, current PPPs","2018","2018","USD","US Dollar","6","Millions",,,996447.288,,
"NLD","Netherlands","T_GDP","Gross Domestic Product (GDP); millions","CPC","USD, current prices, current PPPs","2019","2019","USD","US Dollar","6","Millions",,,1044307.685,,
"NLD","Netherlands","T_GDP","Gross Domestic Product (GDP); millions","CPC","USD, current prices, current PPPs","2020","2020","USD","US Dollar","6","Millions",,,1043402.526,,
"NLD","Netherlands","T_GDP","Gross Domestic Product (GDP); millions","CPC","USD, current prices, current PPPs","2021","2021","USD","US Dollar","6","Millions",,,1112202.232,,
"NLD","Netherlands","T_GDP","Gross Domestic Product (GDP); millions","CPC","USD, current prices, current PPPs","2022","2022","USD","US Dollar","6","Millions",,,1258574.635,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2018","2018","USD","US Dollar","0","Units",,,57825.399721,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2019","2019","USD","US Dollar","0","Units",,,60207.995676,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2020","2020","USD","US Dollar","0","Units",,,59821.266254,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2021","2021","USD","US Dollar","0","Units",,,63434.793361,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2022","2022","USD","US Dollar","0","Units",,,71093.861775,,
"NLD","Netherlands","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2018","2018","USD","US Dollar","6","Millions",,,917047.953,,
"NLD","Netherlands","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2019","2019","USD","US Dollar","6","Millions",,,934981.636,,
"NLD","Netherlands","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2020","2020","USD","US Dollar","6","Millions",,,898647.464,,
"NLD","Netherlands","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2021","2021","USD","US Dollar","6","Millions",,,942350.661,,
"NLD","Netherlands","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2022","2022","USD","US Dollar","6","Millions",,,984552.841,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2018","2018","USD","US Dollar","0","Units",,,53217.73172,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2019","2019","USD","US Dollar","0","Units",,,53904.966042,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2020","2020","USD","US Dollar","0","Units",,,51522.042426,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2021","2021","USD","US Dollar","0","Units",,,53747.257229,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2022","2022","USD","US Dollar","0","Units",,,55615.028018,,
"NLD","Netherlands","T_GDP","Gross Domestic Product (GDP); millions","PCTUS","As % of the USA (USA=100)","2018","2018","PC","Percentage","0","Units","USA_100","USA=100",4.852893,,
"NLD","Netherlands","T_GDP","Gross Domestic Product (GDP); millions","PCTUS","As % of the USA (USA=100)","2019","2019","PC","Percentage","0","Units","USA_100","USA=100",4.884284,,
"NLD","Netherlands","T_GDP","Gross Domestic Product (GDP); millions","PCTUS","As % of the USA (USA=100)","2020","2020","PC","Percentage","0","Units","USA_100","USA=100",4.954316,,
"NLD","Netherlands","T_GDP","Gross Domestic Product (GDP); millions","PCTUS","As % of the USA (USA=100)","2021","2021","PC","Percentage","0","Units","USA_100","USA=100",4.770313,,
"NLD","Netherlands","T_GDP","Gross Domestic Product (GDP); millions","PCTUS","As % of the USA (USA=100)","2022","2022","PC","Percentage","0","Units","USA_100","USA=100",4.942813,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2018","2018","PC","Percentage","0","Units","USA_100","USA=100",92.595289,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2019","2019","PC","Percentage","0","Units","USA_100","USA=100",93.071174,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2020","2020","PC","Percentage","0","Units","USA_100","USA=100",94.235121,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2021","2021","PC","Percentage","0","Units","USA_100","USA=100",90.387261,,
"NZL","New Zealand","T_GDP","Gross Domestic Product (GDP); millions","C","National currency, current prices","2018","2018","NATCUR","National currency","6","Millions",,,306327,,
"NZL","New Zealand","T_GDP","Gross Domestic Product (GDP); millions","C","National currency, current prices","2019","2019","NATCUR","National currency","6","Millions",,,323967,,
"NZL","New Zealand","T_GDP","Gross Domestic Product (GDP); millions","C","National currency, current prices","2020","2020","NATCUR","National currency","6","Millions",,,327246,,
"NZL","New Zealand","T_GDP","Gross Domestic Product (GDP); millions","C","National currency, current prices","2021","2021","NATCUR","National currency","6","Millions",,,354088,,
"NZL","New Zealand","T_GDP","Gross Domestic Product (GDP); millions","C","National currency, current prices","2022","2022","NATCUR","National currency","6","Millions",,,380326,,
"NZL","New Zealand","T_GDPPOP","GDP per head of population","C","National currency, current prices","2018","2018","NATCUR","National currency","0","Units",,,62233.757263,,
"NZL","New Zealand","T_GDPPOP","GDP per head of population","C","National currency, current prices","2019","2019","NATCUR","National currency","0","Units",,,64630.531062,,
"NZL","New Zealand","T_GDPPOP","GDP per head of population","C","National currency, current prices","2020","2020","NATCUR","National currency","0","Units",,,64202.389594,,
"NZL","New Zealand","T_GDPPOP","GDP per head of population","C","National currency, current prices","2021","2021","NATCUR","National currency","0","Units",,,69076.863051,,
"NZL","New Zealand","T_GDP","Gross Domestic Product (GDP); millions","CPC","USD, current prices, current PPPs","2018","2018","USD","US Dollar","6","Millions",,,208377.269,,
"NZL","New Zealand","T_GDP","Gross Domestic Product (GDP); millions","CPC","USD, current prices, current PPPs","2019","2019","USD","US Dollar","6","Millions",,,228675.405,,
"NZL","New Zealand","T_GDP","Gross Domestic Product (GDP); millions","CPC","USD, current prices, current PPPs","2020","2020","USD","US Dollar","6","Millions",,,231495.346,,
"NZL","New Zealand","T_GDP","Gross Domestic Product (GDP); millions","CPC","USD, current prices, current PPPs","2021","2021","USD","US Dollar","6","Millions",,,242673.983,,
"NZL","New Zealand","T_GDP","Gross Domestic Product (GDP); millions","CPC","USD, current prices, current PPPs","2022","2022","USD","US Dollar","6","Millions",,,263693,,
"NZL","New Zealand","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2018","2018","USD","US Dollar","0","Units",,,42334.17354,,
"NZL","New Zealand","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2019","2019","USD","US Dollar","0","Units",,,45620.118302,,
"NZL","New Zealand","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2020","2020","USD","US Dollar","0","Units",,,45417.069706,,
"NZL","New Zealand","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2021","2021","USD","US Dollar","0","Units",,,47341.783652,,
"NZL","New Zealand","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2018","2018","USD","US Dollar","6","Millions",,,194589.24,,
"NZL","New Zealand","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2019","2019","USD","US Dollar","6","Millions",,,199495.074,,
"NZL","New Zealand","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2020","2020","USD","US Dollar","6","Millions",,,199521.629,,
"NZL","New Zealand","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2021","2021","USD","US Dollar","6","Millions",,,208445.604,,
"NZL","New Zealand","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2022","2022","USD","US Dollar","6","Millions",,,212364.1,,
"NZL","New Zealand","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2018","2018","USD","US Dollar","0","Units",,,39532.981187,,
"NZL","New Zealand","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2019","2019","USD","US Dollar","0","Units",,,39798.722021,,
"NZL","New Zealand","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2020","2020","USD","US Dollar","0","Units",,,39144.146475,,
"NZL","New Zealand","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2021","2021","USD","US Dollar","0","Units",,,40664.378463,,
"NZL","New Zealand","T_GDP","Gross Domestic Product (GDP); millions","PCTUS","As % of the USA (USA=100)","2018","2018","PC","Percentage","0","Units","USA_100","USA=100",1.014838,,
"NZL","New Zealand","T_GDP","Gross Domestic Product (GDP); millions","PCTUS","As % of the USA (USA=100)","2019","2019","PC","Percentage","0","Units","USA_100","USA=100",1.069527,,
"NZL","New Zealand","T_GDP","Gross Domestic Product (GDP); millions","PCTUS","As % of the USA (USA=100)","2020","2020","PC","Percentage","0","Units","USA_100","USA=100",1.099193,,
